name,method,time to repair,number of changes
./out/supercat02/83,IG,55.11,5
./out/supercat02/83,UNI,46.04,5
./out/supercat02/77,SHAP,27.97,5
./out/supercat02/77,IG,811.54,5
./out/supercat02/77,UNI,1167.81,5
./out/supercat02/48,SHAP,8.81,5
./out/supercat02/48,IG,810.15,5
./out/supercat02/48,UNI,967.87,5
./out/supercat02/70,SHAP,28.74,5
./out/supercat02/70,IG,1666.17,5
./out/supercat02/70,UNI,699.72,5
./out/supercat02/84,SHAP,27.91,6
./out/supercat02/84,IG,35.29,5
./out/supercat02/84,UNI,42.51,5
./out/supercat02/24,SHAP,8.92,5
./out/supercat02/24,IG,408.17,5
./out/supercat02/24,UNI,547.8,5
./out/supercat02/23,SHAP,8.7,4
./out/supercat02/23,IG,167.06,4
./out/supercat02/23,UNI,111.44,4
./out/supercat02/4,SHAP,9.2,5
./out/supercat02/4,IG,822.78,5
./out/supercat02/4,UNI,967.92,5
./out/supercat02/15,SHAP,8.73,5
./out/supercat02/15,IG,56.31,5
./out/supercat02/15,UNI,45.59,5
./out/supercat02/3,SHAP,8.71,5
./out/supercat02/3,IG,57.7,5
./out/supercat02/3,UNI,45.91,5
./out/supercat02/12,SHAP,9.14,5
./out/supercat02/12,IG,407.88,5
./out/supercat02/12,UNI,706.76,5
./out/supercat02/85,SHAP,27.83,5
./out/supercat02/85,IG,54.48,5
./out/supercat02/85,UNI,46.29,5
./out/supercat02/71,SHAP,28.2,5
./out/supercat02/71,IG,395.68,5
./out/supercat02/71,UNI,405.3,5
./out/supercat02/76,SHAP,28.09,4
./out/supercat02/76,IG,155.68,4
./out/supercat02/76,UNI,114.08,4
./out/supercat02/82,SHAP,28.11,5
./out/supercat02/82,IG,50.33,5
./out/supercat02/82,UNI,51.58,5
./out/supercat02/49,SHAP,8.87,6
./out/supercat02/49,IG,35.21,5
./out/supercat02/49,UNI,40.72,5
./out/supercat02/40,SHAP,8.74,6
./out/supercat02/40,IG,50.24,5
./out/supercat02/40,UNI,51.68,5
./out/supercat02/47,SHAP,8.77,5
./out/supercat02/47,IG,400.92,5
./out/supercat02/47,UNI,713.68,5
./out/supercat02/2,SHAP,19.48,6
./out/supercat02/2,IG,36.52,5
./out/supercat02/2,UNI,40.78,5
./out/supercat02/13,SHAP,8.89,5
./out/supercat02/13,IG,1669.34,5
./out/supercat02/13,UNI,954.67,5
./out/supercat02/5,SHAP,8.88,5
./out/supercat02/5,IG,1684.9,5
./out/supercat02/5,UNI,954.89,5
./out/supercat02/14,SHAP,8.87,5
./out/supercat02/14,IG,56.43,5
./out/supercat02/14,UNI,44.46,5
./out/supercat02/22,SHAP,8.77,4
./out/supercat02/22,IG,305.4,4
./out/supercat02/22,UNI,268.57,4
./out/supercat02/25,SHAP,8.57,5
./out/supercat02/25,IG,36.32,5
./out/supercat02/25,UNI,42.82,5
./out/supercat03/61,SHAP,25.09,5
./out/supercat03/61,IG,19.89,5
./out/supercat03/61,UNI,765.7,5
./out/supercat03/95,IG,19.21,5
./out/supercat03/95,UNI,77.2,5
./out/supercat03/59,SHAP,25.23,5
./out/supercat03/59,IG,19.74,5
./out/supercat03/59,UNI,47.15,5
./out/supercat03/92,IG,19.44,4
./out/supercat03/92,UNI,519.4,4
./out/supercat03/66,SHAP,25.07,4
./out/supercat03/66,IG,19.35,4
./out/supercat03/66,UNI,335.15,4
./out/supercat03/50,SHAP,8.98,5
./out/supercat03/50,IG,21.31,5
./out/supercat03/50,UNI,579.32,5
./out/supercat03/68,SHAP,25.01,5
./out/supercat03/68,IG,19.72,5
./out/supercat03/68,UNI,52.42,5
./out/supercat03/57,SHAP,25.31,5
./out/supercat03/57,IG,19.7,5
./out/supercat03/57,UNI,593.78,5
./out/supercat03/32,SHAP,9.1,5
./out/supercat03/32,IG,20.45,5
./out/supercat03/32,UNI,46.59,5
./out/supercat03/35,SHAP,9.3,4
./out/supercat03/35,IG,20.52,4
./out/supercat03/35,UNI,345.19,4
./out/supercat03/69,SHAP,25.06,5
./out/supercat03/69,IG,19.94,5
./out/supercat03/69,UNI,47.03,5
./out/supercat03/56,SHAP,25.33,5
./out/supercat03/56,IG,32.34,5
./out/supercat03/56,UNI,755.8,5
./out/supercat03/51,SHAP,8.75,5
./out/supercat03/51,IG,20.51,5
./out/supercat03/51,UNI,47.06,5
./out/supercat03/58,SHAP,25.21,5
./out/supercat03/58,IG,19.95,5
./out/supercat03/58,UNI,47.12,5
./out/supercat03/67,SHAP,25.02,5
./out/supercat03/67,IG,19.79,5
./out/supercat03/67,UNI,759.86,5
./out/supercat03/93,IG,19.22,4
./out/supercat03/93,UNI,169.19,4
./out/supercat03/94,IG,19.32,5
./out/supercat03/94,UNI,61.2,5
./out/supercat03/60,SHAP,25.3,5
./out/supercat03/60,IG,19.76,5
./out/supercat03/60,UNI,64.18,5
./out/supercat03/34,SHAP,9.3,6
./out/supercat03/34,IG,20.58,5
./out/supercat03/34,UNI,42.89,5
./out/supercat03/33,SHAP,9.15,4
./out/supercat03/33,IG,20.67,4
./out/supercat03/33,UNI,322.0,4
./out/supercat03/20,SHAP,9.29,5
./out/supercat03/20,IG,20.03,5
./out/supercat03/20,UNI,405.82,5
./out/supercat03/18,SHAP,9.16,6
./out/supercat03/18,IG,20.35,5
./out/supercat03/18,UNI,50.92,5
./out/supercat03/27,SHAP,9.19,5
./out/supercat03/27,IG,20.45,5
./out/supercat03/27,UNI,47.13,5
./out/supercat03/9,SHAP,8.88,6
./out/supercat03/9,IG,19.33,5
./out/supercat03/9,UNI,51.71,5
./out/supercat03/11,SHAP,8.84,6
./out/supercat03/11,IG,20.32,5
./out/supercat03/11,UNI,41.82,5
./out/supercat03/7,SHAP,8.64,4
./out/supercat03/7,IG,328.57,4
./out/supercat03/7,UNI,114.87,4
./out/supercat03/29,SHAP,9.31,6
./out/supercat03/29,IG,20.41,5
./out/supercat03/29,UNI,52.09,5
./out/supercat03/16,SHAP,9.47,5
./out/supercat03/16,IG,20.79,5
./out/supercat03/16,UNI,47.01,5
./out/supercat03/42,SHAP,12.61,4
./out/supercat03/42,IG,20.88,4
./out/supercat03/42,UNI,337.09,4
./out/supercat03/45,SHAP,23.5,4
./out/supercat03/45,IG,20.47,4
./out/supercat03/45,UNI,639.56,4
./out/supercat03/73,SHAP,25.04,5
./out/supercat03/73,IG,19.2,5
./out/supercat03/73,UNI,761.86,5
./out/supercat03/87,IG,19.18,4
./out/supercat03/87,UNI,521.32,4
./out/supercat03/80,IG,19.46,4
./out/supercat03/80,UNI,434.86,4
./out/supercat03/74,SHAP,25.03,5
./out/supercat03/74,IG,19.29,5
./out/supercat03/74,UNI,755.42,5
./out/supercat03/6,SHAP,52.9,5
./out/supercat03/6,IG,17.67,5
./out/supercat03/6,UNI,46.66,5
./out/supercat03/28,SHAP,9.28,5
./out/supercat03/28,IG,20.92,5
./out/supercat03/28,UNI,1086.65,5
./out/supercat03/1,SHAP,1026.26,5
./out/supercat03/1,IG,17.48,5
./out/supercat03/1,UNI,1087.83,5
./out/supercat03/10,SHAP,9.42,5
./out/supercat03/10,IG,19.4,5
./out/supercat03/10,UNI,46.22,5
./out/supercat03/19,SHAP,9.15,5
./out/supercat03/19,IG,20.39,5
./out/supercat03/19,UNI,46.34,5
./out/supercat03/26,SHAP,9.22,4
./out/supercat03/26,IG,21.62,4
./out/supercat03/26,UNI,112.11,4
./out/supercat03/8,SHAP,8.65,4
./out/supercat03/8,IG,19.48,4
./out/supercat03/8,UNI,304.71,4
./out/supercat03/21,SHAP,9.26,5
./out/supercat03/21,IG,20.41,5
./out/supercat03/21,UNI,51.48,5
./out/supercat03/75,SHAP,25.14,5
./out/supercat03/75,IG,19.2,5
./out/supercat03/75,UNI,768.45,5
./out/supercat03/81,IG,19.12,5
./out/supercat03/81,UNI,70.51,5
./out/supercat03/86,IG,19.35,5
./out/supercat03/86,UNI,804.69,5
./out/supercat03/72,SHAP,25.13,6
./out/supercat03/72,IG,19.35,5
./out/supercat03/72,UNI,64.17,5
./out/supercat03/44,SHAP,11.29,4
./out/supercat03/44,IG,20.13,4
./out/supercat03/44,UNI,110.72,4
./out/supercat03/43,SHAP,10.37,5
./out/supercat03/43,IG,20.22,5
./out/supercat03/43,UNI,1123.7,5
./out/supercat03/88,IG,19.34,5
./out/supercat03/88,UNI,69.02,5
./out/supercat03/38,SHAP,9.07,5
./out/supercat03/38,IG,21.99,5
./out/supercat03/38,UNI,1010.12,5
./out/supercat03/36,SHAP,9.08,5
./out/supercat03/36,IG,20.39,5
./out/supercat03/36,UNI,1126.22,5
./out/supercat03/91,IG,19.11,5
./out/supercat03/91,UNI,798.64,5
./out/supercat03/65,SHAP,25.02,5
./out/supercat03/65,IG,19.17,5
./out/supercat03/65,UNI,52.66,5
./out/supercat03/62,SHAP,25.27,4
./out/supercat03/62,IG,19.27,4
./out/supercat03/62,UNI,336.58,4
./out/supercat03/96,IG,19.43,5
./out/supercat03/96,UNI,71.62,5
./out/supercat03/54,SHAP,25.34,5
./out/supercat03/54,IG,20.62,5
./out/supercat03/54,UNI,762.86,5
./out/supercat03/98,IG,19.31,5
./out/supercat03/98,UNI,811.71,5
./out/supercat03/30,SHAP,8.79,4
./out/supercat03/30,IG,20.7,4
./out/supercat03/30,UNI,318.26,4
./out/supercat03/37,SHAP,9.01,5
./out/supercat03/37,IG,22.17,5
./out/supercat03/37,UNI,433.79,5
./out/supercat03/39,SHAP,9.23,6
./out/supercat03/39,IG,20.7,5
./out/supercat03/39,UNI,52.33,5
./out/supercat03/99,IG,19.23,4
./out/supercat03/99,UNI,526.15,4
./out/supercat03/52,SHAP,8.79,5
./out/supercat03/52,IG,19.98,5
./out/supercat03/52,UNI,49.6,5
./out/supercat03/55,SHAP,25.27,4
./out/supercat03/55,IG,20.55,4
./out/supercat03/55,UNI,112.28,4
./out/supercat03/97,IG,19.21,5
./out/supercat03/97,UNI,798.35,5
./out/supercat03/63,SHAP,25.13,6
./out/supercat03/63,IG,19.23,5
./out/supercat03/63,UNI,64.44,5
./out/supercat03/64,SHAP,25.36,5
./out/supercat03/64,IG,19.56,5
./out/supercat03/64,UNI,47.28,5
./out/supercat03/90,IG,19.56,5
./out/supercat03/90,UNI,89.33,5
./out/supercat03/46,SHAP,8.91,4
./out/supercat03/46,IG,20.35,4
./out/supercat03/46,UNI,1664.61,4
./out/supercat03/79,IG,19.19,5
./out/supercat03/79,UNI,47.15,5
./out/supercat03/41,SHAP,8.78,4
./out/supercat03/41,IG,20.67,4
./out/supercat03/41,UNI,115.13,4
./out/supercat03/83,IG,19.32,5
./out/supercat03/83,UNI,816.47,5
./out/supercat03/77,SHAP,24.87,6
./out/supercat03/77,IG,19.21,5
./out/supercat03/77,UNI,42.93,5
./out/supercat03/48,SHAP,8.67,5
./out/supercat03/48,IG,20.68,5
./out/supercat03/48,UNI,385.55,5
./out/supercat03/70,SHAP,25.27,5
./out/supercat03/70,IG,20.58,5
./out/supercat03/70,UNI,761.31,5
./out/supercat03/84,IG,19.42,5
./out/supercat03/84,UNI,60.2,5
./out/supercat03/24,SHAP,9.06,5
./out/supercat03/24,IG,20.99,5
./out/supercat03/24,UNI,375.99,5
./out/supercat03/23,SHAP,9.26,6
./out/supercat03/23,IG,20.53,5
./out/supercat03/23,UNI,51.7,5
./out/supercat03/4,SHAP,483.93,4
./out/supercat03/4,IG,17.92,4
./out/supercat03/4,UNI,343.98,4
./out/supercat03/15,SHAP,9.22,4
./out/supercat03/15,IG,21.97,4
./out/supercat03/15,UNI,345.21,4
./out/supercat03/3,SHAP,511.82,5
./out/supercat03/3,IG,17.27,5
./out/supercat03/3,UNI,51.21,5
./out/supercat03/85,IG,19.35,4
./out/supercat03/85,UNI,168.04,4
./out/supercat03/71,SHAP,25.04,4
./out/supercat03/71,IG,19.42,4
./out/supercat03/71,UNI,333.19,4
./out/supercat03/76,SHAP,25.02,6
./out/supercat03/76,IG,19.31,5
./out/supercat03/76,UNI,43.05,5
./out/supercat03/82,IG,19.34,4
./out/supercat03/82,UNI,168.54,4
./out/supercat03/49,SHAP,8.77,4
./out/supercat03/49,IG,20.1,4
./out/supercat03/49,UNI,2092.97,4
./out/supercat03/40,SHAP,9.52,5
./out/supercat03/40,IG,20.59,5
./out/supercat03/40,UNI,48.19,5
./out/supercat03/78,SHAP,24.82,5
./out/supercat03/78,IG,19.36,5
./out/supercat03/78,UNI,546.34,5
./out/supercat03/2,SHAP,18.45,5
./out/supercat03/2,IG,19.01,5
./out/supercat03/2,UNI,697.11,5
./out/supercat03/13,SHAP,8.92,5
./out/supercat03/13,IG,20.38,5
./out/supercat03/13,UNI,46.15,5
./out/supercat03/5,SHAP,145.8,4
./out/supercat03/5,IG,17.7,4
./out/supercat03/5,UNI,115.06,4
./out/supercat03/14,SHAP,9.0,4
./out/supercat03/14,IG,20.35,4
./out/supercat03/14,UNI,337.69,4
./out/supercat03/22,SHAP,9.57,5
./out/supercat03/22,IG,20.68,5
./out/supercat03/22,UNI,397.98,5
./out/supercat03/25,SHAP,9.08,5
./out/supercat03/25,IG,20.62,5
./out/supercat03/25,UNI,1068.54,5
./out/supercat1/32,SHAP,1174.18,4
./out/supercat1/32,IG,631.67,4
./out/supercat1/32,UNI,636.7,4
./out/supercat1/34,SHAP,1822.76,4
./out/supercat1/34,IG,1168.5,4
./out/supercat1/34,UNI,1177.19,4
./out/supercat1/33,SHAP,1114.75,5
./out/supercat1/33,IG,228.49,5
./out/supercat1/33,UNI,232.17,5
./out/supercat1/20,SHAP,1323.78,5
./out/supercat1/20,IG,208.43,5
./out/supercat1/20,UNI,210.77,5
./out/supercat1/18,SHAP,1763.76,5
./out/supercat1/18,IG,1658.44,5
./out/supercat1/18,UNI,1656.66,5
./out/supercat1/27,SHAP,143.52,5
./out/supercat1/27,IG,126.3,5
./out/supercat1/27,UNI,136.77,5
./out/supercat1/9,SHAP,1439.51,5
./out/supercat1/9,IG,1553.11,5
./out/supercat1/9,UNI,1559.1,5
./out/supercat1/11,SHAP,2537.19,5
./out/supercat1/11,IG,2474.42,5
./out/supercat1/11,UNI,2407.45,5
./out/supercat1/7,SHAP,2775.27,5
./out/supercat1/7,IG,2673.83,5
./out/supercat1/7,UNI,2705.97,5
./out/supercat1/16,SHAP,133.81,5
./out/supercat1/16,IG,114.46,5
./out/supercat1/16,UNI,126.16,5
./out/supercat1/89,SHAP,119.14,5
./out/supercat1/89,IG,102.7,5
./out/supercat1/89,UNI,112.02,5
./out/supercat1/87,SHAP,1002.9,5
./out/supercat1/87,IG,183.37,5
./out/supercat1/87,UNI,185.77,5
./out/supercat1/28,SHAP,1200.08,5
./out/supercat1/28,IG,388.46,5
./out/supercat1/28,UNI,390.7,5
./out/supercat1/17,SHAP,1499.06,5
./out/supercat1/17,UNI,163.92,5
./out/supercat1/1,SHAP,1421.29,5
./out/supercat1/1,IG,260.54,5
./out/supercat1/1,UNI,263.51,5
./out/supercat1/19,SHAP,1322.32,5
./out/supercat1/19,IG,209.4,5
./out/supercat1/19,UNI,212.12,5
./out/supercat1/8,SHAP,1992.99,5
./out/supercat1/8,IG,1528.01,5
./out/supercat1/8,UNI,1423.22,5
./out/supercat1/86,SHAP,1717.49,5
./out/supercat1/86,IG,1720.68,5
./out/supercat1/86,UNI,1719.59,5
./out/supercat1/88,SHAP,119.98,5
./out/supercat1/88,IG,103.73,5
./out/supercat1/88,UNI,112.47,5
./out/supercat1/31,SHAP,1473.19,4
./out/supercat1/31,IG,1070.74,4
./out/supercat1/31,UNI,1063.1,4
./out/supercat1/65,SHAP,1929.59,4
./out/supercat1/65,IG,1292.7,4
./out/supercat1/65,UNI,1293.19,4
./out/supercat1/100,SHAP,1119.05,4
./out/supercat1/100,IG,474.04,4
./out/supercat1/100,UNI,485.89,4
./out/supercat1/30,SHAP,1714.78,5
./out/supercat1/30,IG,1712.69,5
./out/supercat1/30,UNI,1715.95,5
./out/supercat1/24,SHAP,2020.1,5
./out/supercat1/24,IG,1480.28,5
./out/supercat1/24,UNI,1487.14,5
./out/supercat1/23,SHAP,1309.3,5
./out/supercat1/23,IG,208.88,5
./out/supercat1/23,UNI,211.96,5
./out/supercat1/4,SHAP,1182.51,4
./out/supercat1/4,IG,913.93,4
./out/supercat1/4,UNI,921.78,4
./out/supercat1/15,SHAP,1018.31,4
./out/supercat1/15,IG,606.64,4
./out/supercat1/15,UNI,605.77,4
./out/supercat1/3,SHAP,1541.27,4
./out/supercat1/3,IG,1006.41,4
./out/supercat1/3,UNI,1038.25,4
./out/supercat1/12,SHAP,144.44,5
./out/supercat1/12,IG,127.72,5
./out/supercat1/12,UNI,137.16,5
./out/supercat1/2,SHAP,2437.82,5
./out/supercat1/2,IG,2344.4,5
./out/supercat1/2,UNI,2364.11,5
./out/supercat1/13,SHAP,144.02,5
./out/supercat1/13,IG,127.32,5
./out/supercat1/13,UNI,136.7,5
./out/supercat1/5,SHAP,147.2,5
./out/supercat1/5,IG,127.29,5
./out/supercat1/5,UNI,139.15,5
./out/supercat1/14,SHAP,2466.98,4
./out/supercat1/14,IG,1630.3,4
./out/supercat1/14,UNI,1664.67,4
./out/supercat1/22,SHAP,1190.23,4
./out/supercat1/22,IG,894.32,4
./out/supercat1/22,UNI,877.86,4
./out/supercat1/25,SHAP,1253.46,5
./out/supercat1/25,IG,410.44,5
./out/supercat1/25,UNI,412.34,5
./out/supercat2/61,SHAP,505.92,5
./out/supercat2/61,IG,183.82,5
./out/supercat2/61,UNI,186.0,5
./out/supercat2/95,SHAP,1364.97,5
./out/supercat2/95,IG,237.23,5
./out/supercat2/95,UNI,244.9,5
./out/supercat2/59,SHAP,1540.92,4
./out/supercat2/59,IG,883.79,4
./out/supercat2/59,UNI,855.49,4
./out/supercat2/92,SHAP,2152.35,5
./out/supercat2/92,IG,843.43,5
./out/supercat2/92,UNI,817.92,5
./out/supercat2/50,SHAP,1111.08,5
./out/supercat2/50,IG,238.84,5
./out/supercat2/50,UNI,245.76,5
./out/supercat2/57,SHAP,2079.02,5
./out/supercat2/57,IG,1893.13,5
./out/supercat2/57,UNI,1795.91,5
./out/supercat2/32,SHAP,2309.07,5
./out/supercat2/32,IG,2247.72,5
./out/supercat2/32,UNI,2217.53,5
./out/supercat2/35,SHAP,1356.21,5
./out/supercat2/35,IG,216.69,5
./out/supercat2/35,UNI,219.31,5
./out/supercat2/56,SHAP,2807.05,5
./out/supercat2/56,UNI,2412.31,5
./out/supercat2/58,SHAP,1488.73,4
./out/supercat2/58,IG,797.32,4
./out/supercat2/58,UNI,806.21,4
./out/supercat2/94,SHAP,459.09,5
./out/supercat2/94,IG,152.39,5
./out/supercat2/94,UNI,160.33,5
./out/supercat2/34,SHAP,1357.94,5
./out/supercat2/34,IG,220.44,5
./out/supercat2/34,UNI,223.16,5
./out/supercat2/33,SHAP,1805.66,5
./out/supercat2/33,IG,591.92,5
./out/supercat2/33,UNI,582.34,5
./out/supercat2/18,SHAP,1248.79,5
./out/supercat2/18,IG,184.79,5
./out/supercat2/18,UNI,189.78,5
./out/supercat2/27,SHAP,124.37,5
./out/supercat2/27,IG,108.05,5
./out/supercat2/27,UNI,117.35,5
./out/supercat2/9,SHAP,1083.96,5
./out/supercat2/9,IG,225.59,5
./out/supercat2/9,UNI,233.8,5
./out/supercat2/29,SHAP,2015.72,4
./out/supercat2/29,IG,1264.32,4
./out/supercat2/29,UNI,1254.02,4
./out/supercat2/16,SHAP,1426.34,4
./out/supercat2/16,IG,869.44,4
./out/supercat2/16,UNI,774.16,4
./out/supercat2/42,SHAP,2592.6,5
./out/supercat2/42,IG,2428.1,5
./out/supercat2/42,UNI,2383.39,5
./out/supercat2/89,SHAP,1466.12,4
./out/supercat2/89,IG,1062.57,4
./out/supercat2/89,UNI,1064.35,4
./out/supercat2/45,SHAP,2794.3,5
./out/supercat2/45,UNI,2566.58,5
./out/supercat2/80,SHAP,2125.43,5
./out/supercat2/80,IG,939.94,5
./out/supercat2/80,UNI,930.88,5
./out/supercat2/6,SHAP,144.33,5
./out/supercat2/6,IG,124.38,5
./out/supercat2/6,UNI,135.65,5
./out/supercat2/28,SHAP,387.59,5
./out/supercat2/28,IG,140.69,5
./out/supercat2/28,UNI,143.09,5
./out/supercat2/10,SHAP,145.88,5
./out/supercat2/10,IG,119.45,5
./out/supercat2/10,UNI,136.66,5
./out/supercat2/19,SHAP,119.97,5
./out/supercat2/19,IG,103.78,5
./out/supercat2/19,UNI,113.03,5
./out/supercat2/26,SHAP,1255.53,5
./out/supercat2/26,IG,200.06,5
./out/supercat2/26,UNI,204.32,5
./out/supercat2/8,SHAP,1666.88,4
./out/supercat2/8,IG,1235.75,4
./out/supercat2/8,UNI,1223.37,4
./out/supercat2/21,SHAP,1587.31,5
./out/supercat2/21,IG,1516.6,5
./out/supercat2/21,UNI,1498.31,5
./out/supercat2/75,SHAP,2075.57,5
./out/supercat2/75,UNI,1990.79,5
./out/supercat2/81,SHAP,1594.06,5
./out/supercat2/81,IG,1495.48,5
./out/supercat2/81,UNI,1545.46,5
./out/supercat2/86,SHAP,1919.55,5
./out/supercat2/86,IG,676.23,5
./out/supercat2/86,UNI,622.46,5
./out/supercat2/72,SHAP,1723.83,4
./out/supercat2/72,IG,1725.92,4
./out/supercat2/72,UNI,1721.3,4
./out/supercat2/44,SHAP,2929.76,5
./out/supercat2/44,IG,2230.36,5
./out/supercat2/44,UNI,2273.17,5
./out/supercat2/88,SHAP,1204.57,4
./out/supercat2/88,IG,690.7,4
./out/supercat2/88,UNI,695.16,4
./out/supercat2/38,SHAP,1575.21,4
./out/supercat2/38,IG,1160.98,4
./out/supercat2/38,UNI,1166.51,4
./out/supercat2/36,SHAP,1361.54,5
./out/supercat2/36,IG,215.97,5
./out/supercat2/36,UNI,218.55,5
./out/supercat2/31,SHAP,138.41,5
./out/supercat2/31,IG,121.09,5
./out/supercat2/31,UNI,130.86,5
./out/supercat2/91,SHAP,142.11,5
./out/supercat2/91,IG,124.19,5
./out/supercat2/91,UNI,133.81,5
./out/supercat2/96,SHAP,1818.3,4
./out/supercat2/96,IG,983.02,4
./out/supercat2/96,UNI,940.51,4
./out/supercat2/54,SHAP,1636.68,5
./out/supercat2/54,IG,1633.17,5
./out/supercat2/54,UNI,1634.78,5
./out/supercat2/53,SHAP,1258.49,5
./out/supercat2/53,IG,414.4,5
./out/supercat2/53,UNI,422.24,5
./out/supercat2/30,SHAP,2666.84,5
./out/supercat2/30,IG,2028.7,5
./out/supercat2/30,UNI,1863.16,5
./out/supercat2/37,SHAP,1117.09,4
./out/supercat2/37,IG,862.1,4
./out/supercat2/37,UNI,848.82,4
./out/supercat2/39,SHAP,2791.8,5
./out/supercat2/39,IG,2719.19,5
./out/supercat2/39,UNI,2733.83,5
./out/supercat2/52,SHAP,1698.42,4
./out/supercat2/52,IG,1224.74,4
./out/supercat2/52,UNI,1210.53,4
./out/supercat2/97,SHAP,457.44,5
./out/supercat2/97,IG,172.59,5
./out/supercat2/97,UNI,179.86,5
./out/supercat2/90,SHAP,1773.03,5
./out/supercat2/90,IG,1638.19,5
./out/supercat2/90,UNI,1593.26,5
./out/supercat2/46,SHAP,2860.67,5
./out/supercat2/46,UNI,2834.06,5
./out/supercat2/79,SHAP,2898.68,5
./out/supercat2/79,IG,2914.99,5
./out/supercat2/79,UNI,2841.81,5
./out/supercat2/41,SHAP,1199.65,5
./out/supercat2/41,IG,363.88,5
./out/supercat2/41,UNI,366.53,5
./out/supercat2/83,SHAP,1613.26,5
./out/supercat2/83,IG,1461.39,5
./out/supercat2/83,UNI,1462.36,5
./out/supercat2/77,SHAP,2675.15,5
./out/supercat2/77,IG,2811.82,5
./out/supercat2/77,UNI,2807.59,5
./out/supercat2/48,SHAP,1891.43,4
./out/supercat2/48,IG,1551.95,4
./out/supercat2/48,UNI,1570.13,4
./out/supercat2/84,SHAP,132.83,5
./out/supercat2/84,IG,115.09,5
./out/supercat2/84,UNI,125.49,5
./out/supercat2/24,SHAP,1762.23,4
./out/supercat2/24,IG,1138.61,4
./out/supercat2/24,UNI,1123.07,4
./out/supercat2/23,SHAP,2654.04,5
./out/supercat2/23,UNI,2868.67,5
./out/supercat2/4,SHAP,1086.13,5
./out/supercat2/4,IG,231.79,5
./out/supercat2/4,UNI,237.33,5
./out/supercat2/15,SHAP,1254.03,5
./out/supercat2/15,IG,186.17,5
./out/supercat2/15,UNI,190.43,5
./out/supercat2/3,SHAP,2502.37,4
./out/supercat2/3,IG,2509.1,4
./out/supercat2/3,UNI,2507.04,4
./out/supercat2/12,SHAP,1631.15,5
./out/supercat2/12,IG,1592.02,5
./out/supercat2/12,UNI,1548.84,5
./out/supercat2/85,SHAP,414.21,5
./out/supercat2/85,IG,143.85,5
./out/supercat2/85,UNI,149.21,5
./out/supercat2/76,SHAP,1161.42,4
./out/supercat2/76,IG,673.05,4
./out/supercat2/76,UNI,680.28,4
./out/supercat2/82,SHAP,1670.97,5
./out/supercat2/82,IG,1306.69,5
./out/supercat2/82,UNI,1294.07,5
./out/supercat2/49,SHAP,1575.44,4
./out/supercat2/49,IG,958.28,4
./out/supercat2/49,UNI,948.09,4
./out/supercat2/2,SHAP,143.98,5
./out/supercat2/2,IG,124.87,5
./out/supercat2/2,UNI,135.33,5
./out/supercat2/13,SHAP,1058.57,4
./out/supercat2/13,IG,819.37,4
./out/supercat2/13,UNI,832.49,4
./out/supercat2/5,SHAP,143.96,5
./out/supercat2/5,IG,124.13,5
./out/supercat2/5,UNI,135.54,5
./out/supercat2/22,SHAP,1706.76,5
./out/supercat2/22,IG,1514.37,5
./out/supercat2/22,UNI,1514.99,5
./out/supercat2/25,SHAP,1254.33,5
./out/supercat2/25,IG,198.19,5
./out/supercat2/25,UNI,203.35,5
./out/supercat3/50,SHAP,599.52,5
./out/supercat3/50,IG,290.98,5
./out/supercat3/50,UNI,287.31,5
./out/supercat3/68,SHAP,1290.03,5
./out/supercat3/68,IG,423.17,5
./out/supercat3/68,UNI,433.58,5
./out/supercat3/35,SHAP,2709.38,5
./out/supercat3/35,UNI,2546.71,5
./out/supercat3/69,SHAP,2316.39,4
./out/supercat3/69,IG,1441.53,4
./out/supercat3/69,UNI,1443.77,4
./out/supercat3/34,SHAP,2312.43,4
./out/supercat3/34,IG,1849.75,4
./out/supercat3/34,UNI,2144.87,4
./out/supercat3/33,SHAP,409.55,5
./out/supercat3/33,IG,148.7,5
./out/supercat3/33,UNI,151.39,5
./out/supercat3/20,SHAP,1250.01,5
./out/supercat3/20,IG,196.45,5
./out/supercat3/20,UNI,203.18,5
./out/supercat3/18,SHAP,1505.56,5
./out/supercat3/18,IG,1285.02,5
./out/supercat3/18,UNI,1309.95,5
./out/supercat3/9,SHAP,135.51,5
./out/supercat3/9,IG,118.61,5
./out/supercat3/9,UNI,127.99,5
./out/supercat3/11,SHAP,1802.27,5
./out/supercat3/11,IG,1730.62,5
./out/supercat3/11,UNI,1707.45,5
./out/supercat3/7,SHAP,1330.78,5
./out/supercat3/7,IG,228.27,5
./out/supercat3/7,UNI,232.01,5
./out/supercat3/16,SHAP,1089.88,4
./out/supercat3/16,IG,879.75,4
./out/supercat3/16,UNI,874.8,4
./out/supercat3/42,SHAP,2443.84,5
./out/supercat3/42,UNI,2229.79,5
./out/supercat3/45,SHAP,2827.57,5
./out/supercat3/45,UNI,2624.3,5
./out/supercat3/6,SHAP,2119.04,5
./out/supercat3/6,IG,696.19,5
./out/supercat3/6,UNI,679.86,5
./out/supercat3/28,SHAP,134.26,5
./out/supercat3/28,IG,116.61,5
./out/supercat3/28,UNI,125.7,5
./out/supercat3/1,SHAP,1362.54,5
./out/supercat3/1,IG,234.93,5
./out/supercat3/1,UNI,237.69,5
./out/supercat3/10,SHAP,415.44,5
./out/supercat3/10,IG,152.72,5
