name,method,time to repair,number of changes
./out/cave01/75,IG,0.97,3
./out/cave01/75,UNI,1.09,3
./out/cave01/81,SHAP,0.8,3
./out/cave01/81,IG,1.14,3
./out/cave01/81,UNI,1.14,3
./out/cave01/86,SHAP,0.89,5
./out/cave01/86,IG,0.85,5
./out/cave01/86,UNI,0.98,5
./out/cave01/72,SHAP,0.93,3
./out/cave01/72,IG,0.88,3
./out/cave01/72,UNI,1.12,3
./out/cave01/44,SHAP,0.8,2
./out/cave01/44,IG,0.79,2
./out/cave01/44,UNI,1.21,2
./out/cave01/43,SHAP,0.81,1
./out/cave01/43,IG,0.83,1
./out/cave01/43,UNI,1.47,1
./out/cave01/88,SHAP,1.13,1
./out/cave01/88,IG,1.39,1
./out/cave01/88,UNI,1.5,1
./out/cave01/38,SHAP,0.83,1
./out/cave01/38,IG,0.84,1
./out/cave01/38,UNI,1.14,1
./out/cave01/36,SHAP,0.84,1
./out/cave01/36,IG,0.84,1
./out/cave01/36,UNI,1.47,1
./out/cave01/31,SHAP,1.03,6
./out/cave01/31,IG,2.08,6
./out/cave01/31,UNI,3.5,6
./out/cave01/91,SHAP,0.81,1
./out/cave01/91,IG,0.8,1
./out/cave01/91,UNI,1.01,1
./out/cave01/65,SHAP,15.48,4
./out/cave01/65,IG,1.86,4
./out/cave01/65,UNI,5.06,4
./out/cave01/62,SHAP,4.81,3
./out/cave01/62,IG,4.85,3
./out/cave01/62,UNI,6.29,3
./out/cave01/96,SHAP,0.9,4
./out/cave01/96,IG,1.77,4
./out/cave01/96,UNI,6.19,4
./out/cave01/100,SHAP,0.8,2
./out/cave01/100,IG,0.79,2
./out/cave01/100,UNI,0.88,2
./out/cave01/54,SHAP,0.89,5
./out/cave01/54,IG,0.86,5
./out/cave01/54,UNI,1.13,5
./out/cave01/98,SHAP,0.84,1
./out/cave01/98,IG,0.8,1
./out/cave01/98,UNI,0.88,1
./out/cave01/53,SHAP,0.8,1
./out/cave01/53,IG,0.8,1
./out/cave01/53,UNI,0.9,1
./out/cave01/30,SHAP,0.86,3
./out/cave01/30,IG,0.94,3
./out/cave01/30,UNI,1.38,3
./out/cave01/37,SHAP,0.89,1
./out/cave01/37,IG,0.88,1
./out/cave01/37,UNI,2.27,1
./out/cave01/39,SHAP,0.79,1
./out/cave01/39,IG,0.82,1
./out/cave01/39,UNI,0.87,1
./out/cave01/99,SHAP,0.94,2
./out/cave01/99,IG,0.91,2
./out/cave01/99,UNI,1.04,2
./out/cave01/52,SHAP,0.95,2
./out/cave01/52,IG,0.82,2
./out/cave01/52,UNI,1.22,2
./out/cave01/55,SHAP,1.31,4
./out/cave01/55,IG,0.99,4
./out/cave01/55,UNI,1.69,4
./out/cave01/97,SHAP,0.85,1
./out/cave01/97,IG,0.8,1
./out/cave01/97,UNI,0.95,1
./out/cave01/63,SHAP,1.78,2
./out/cave01/63,IG,1.58,2
./out/cave01/63,UNI,2.49,2
./out/cave01/64,SHAP,0.82,2
./out/cave01/64,IG,0.78,2
./out/cave01/64,UNI,0.9,2
./out/cave01/90,SHAP,0.79,1
./out/cave01/90,IG,0.8,1
./out/cave01/90,UNI,0.92,1
./out/cave01/46,SHAP,13.09,5
./out/cave01/46,IG,14.95,5
./out/cave01/46,UNI,13.73,5
./out/cave01/79,SHAP,5.32,6
./out/cave01/79,IG,6.03,5
./out/cave01/79,UNI,4.18,5
./out/cave01/41,SHAP,1.0,4
./out/cave01/41,IG,2.06,4
./out/cave01/41,UNI,2.75,4
./out/cave01/83,SHAP,0.82,1
./out/cave01/83,IG,0.81,1
./out/cave01/83,UNI,0.96,1
./out/cave01/77,SHAP,5.69,8
./out/cave01/77,IG,5.11,8
./out/cave01/77,UNI,21.91,8
./out/cave01/48,SHAP,0.82,1
./out/cave01/48,IG,0.8,1
./out/cave01/48,UNI,1.26,1
./out/cave01/70,SHAP,1.73,7
./out/cave01/70,IG,1.53,7
./out/cave01/70,UNI,3.64,7
./out/cave01/84,SHAP,58.8,10
./out/cave01/84,IG,26.66,10
./out/cave01/84,UNI,36.1,10
./out/cave01/24,SHAP,0.87,1
./out/cave01/24,IG,0.83,1
./out/cave01/24,UNI,1.14,1
./out/cave01/23,SHAP,0.79,3
./out/cave01/23,IG,0.8,3
./out/cave01/23,UNI,0.91,3
./out/cave01/4,SHAP,0.86,5
./out/cave01/4,IG,0.85,5
./out/cave01/4,UNI,1.07,5
./out/cave01/15,SHAP,0.92,6
./out/cave01/15,IG,0.93,6
./out/cave01/15,UNI,8.33,6
./out/cave01/3,SHAP,0.81,1
./out/cave01/3,IG,0.79,1
./out/cave01/3,UNI,0.9,1
./out/cave01/12,SHAP,0.92,7
./out/cave01/12,IG,15.62,7
./out/cave01/12,UNI,14.98,7
./out/cave01/85,SHAP,0.79,2
./out/cave01/85,IG,0.78,2
./out/cave01/85,UNI,0.87,2
./out/cave01/71,SHAP,0.79,1
./out/cave01/71,IG,0.84,1
./out/cave01/71,UNI,1.23,1
./out/cave01/76,SHAP,0.82,1
./out/cave01/76,IG,0.82,1
./out/cave01/76,UNI,0.92,1
./out/cave01/82,SHAP,0.94,4
./out/cave01/82,IG,0.97,4
./out/cave01/82,UNI,1.95,4
./out/cave01/49,SHAP,4.05,4
./out/cave01/49,IG,0.93,4
./out/cave01/49,UNI,4.3,4
./out/cave01/40,SHAP,1.08,5
./out/cave01/40,IG,1.11,5
./out/cave01/40,UNI,1.88,5
./out/cave01/47,SHAP,0.79,2
./out/cave01/47,IG,0.77,2
./out/cave01/47,UNI,0.86,2
./out/cave01/78,SHAP,0.95,2
./out/cave01/78,IG,0.82,2
./out/cave01/78,UNI,0.93,2
./out/cave01/2,SHAP,0.82,5
./out/cave01/2,IG,0.82,5
./out/cave01/2,UNI,1.25,5
./out/cave01/13,SHAP,0.78,1
./out/cave01/13,IG,0.78,1
./out/cave01/13,UNI,1.23,1
./out/cave01/5,SHAP,0.79,1
./out/cave01/5,IG,0.79,1
./out/cave01/5,UNI,0.92,1
./out/cave01/14,SHAP,0.79,2
./out/cave01/14,IG,0.82,2
./out/cave01/14,UNI,0.93,2
./out/cave01/22,SHAP,32.4,10
./out/cave01/22,IG,26.4,10
./out/cave01/22,UNI,36.35,10
./out/cave01/25,SHAP,0.93,4
./out/cave01/25,IG,0.84,3
./out/cave01/25,UNI,3.16,3
./out/cave02/61,SHAP,0.86,3
./out/cave02/61,IG,0.8,3
./out/cave02/61,UNI,0.97,3
./out/cave02/95,SHAP,5.98,3
./out/cave02/95,IG,4.84,3
./out/cave02/95,UNI,6.42,3
./out/cave02/59,SHAP,0.91,1
./out/cave02/59,IG,0.78,1
./out/cave02/59,UNI,1.21,1
./out/cave02/92,SHAP,0.89,1
./out/cave02/92,IG,0.83,1
./out/cave02/92,UNI,1.02,1
./out/cave02/66,SHAP,0.87,1
./out/cave02/66,IG,0.77,1
./out/cave02/66,UNI,0.89,1
./out/cave02/50,SHAP,4.93,1
./out/cave02/50,IG,1.39,1
./out/cave02/50,UNI,1.8,1
./out/cave02/68,SHAP,0.83,2
./out/cave02/68,IG,0.78,2
./out/cave02/68,UNI,0.87,2
./out/cave02/57,SHAP,0.9,2
./out/cave02/57,IG,0.97,2
./out/cave02/57,UNI,1.93,2
./out/cave02/32,SHAP,0.93,3
./out/cave02/32,IG,0.87,3
./out/cave02/32,UNI,1.44,3
./out/cave02/35,SHAP,2.31,4
./out/cave02/35,IG,2.22,4
./out/cave02/35,UNI,2.89,4
./out/cave02/69,SHAP,0.85,2
./out/cave02/69,IG,0.78,2
./out/cave02/69,UNI,0.88,2
./out/cave02/56,SHAP,1.41,3
./out/cave02/56,IG,0.81,3
./out/cave02/56,UNI,1.3,3
./out/cave02/51,SHAP,40.45,10
./out/cave02/51,IG,26.46,10
./out/cave02/51,UNI,37.37,10
./out/cave02/58,SHAP,1.05,1
./out/cave02/58,IG,0.8,1
./out/cave02/58,UNI,1.02,1
./out/cave02/67,SHAP,0.94,2
./out/cave02/67,IG,0.82,2
./out/cave02/67,UNI,1.59,2
./out/cave02/93,SHAP,1.06,2
./out/cave02/93,IG,0.91,2
./out/cave02/93,UNI,1.05,2
./out/cave02/94,SHAP,0.91,1
./out/cave02/94,IG,0.81,1
./out/cave02/94,UNI,1.19,1
./out/cave02/60,SHAP,0.85,1
./out/cave02/60,IG,0.79,1
./out/cave02/60,UNI,1.2,1
./out/cave02/34,SHAP,1.01,5
./out/cave02/34,IG,1.07,4
./out/cave02/34,UNI,1.39,4
./out/cave02/33,SHAP,5.1,6
./out/cave02/33,IG,6.39,5
./out/cave02/33,UNI,4.19,5
./out/cave02/20,SHAP,0.92,1
./out/cave02/20,IG,0.8,1
./out/cave02/20,UNI,1.12,1
./out/cave02/18,SHAP,0.88,1
./out/cave02/18,IG,0.92,1
./out/cave02/18,UNI,1.3,1
./out/cave02/27,SHAP,5.05,5
./out/cave02/27,IG,14.72,5
./out/cave02/27,UNI,14.21,5
./out/cave02/9,SHAP,0.95,1
./out/cave02/9,IG,0.86,1
./out/cave02/9,UNI,2.51,1
./out/cave02/11,SHAP,0.87,1
./out/cave02/11,IG,0.83,1
./out/cave02/11,UNI,1.13,1
./out/cave02/7,SHAP,0.93,4
./out/cave02/7,IG,2.13,4
./out/cave02/7,UNI,2.0,4
./out/cave02/29,SHAP,0.9,3
./out/cave02/29,IG,1.34,3
./out/cave02/29,UNI,1.59,3
./out/cave02/16,SHAP,0.92,2
./out/cave02/16,IG,0.97,2
./out/cave02/16,UNI,1.94,2
./out/cave02/42,SHAP,0.86,1
./out/cave02/42,IG,0.8,1
./out/cave02/42,UNI,1.01,1
./out/cave02/89,SHAP,1.01,1
./out/cave02/89,IG,0.81,1
./out/cave02/89,UNI,0.88,1
./out/cave02/45,SHAP,1.7,6
./out/cave02/45,IG,14.76,5
./out/cave02/45,UNI,14.01,5
./out/cave02/73,SHAP,0.95,1
./out/cave02/73,IG,0.78,1
./out/cave02/73,UNI,1.18,1
./out/cave02/87,SHAP,1.13,2
./out/cave02/87,IG,0.79,2
./out/cave02/87,UNI,0.9,2
./out/cave02/80,SHAP,3.71,4
./out/cave02/80,IG,3.17,4
./out/cave02/80,UNI,3.2,4
./out/cave02/74,SHAP,0.93,1
./out/cave02/74,IG,0.85,1
./out/cave02/74,UNI,1.39,1
./out/cave02/6,SHAP,0.92,2
./out/cave02/6,IG,0.8,2
./out/cave02/6,UNI,0.96,2
./out/cave02/28,SHAP,0.88,1
./out/cave02/28,IG,0.79,1
./out/cave02/28,UNI,0.92,1
./out/cave02/17,SHAP,0.89,1
./out/cave02/17,IG,0.79,1
./out/cave02/17,UNI,1.25,1
./out/cave02/1,SHAP,3.63,3
./out/cave02/1,IG,5.1,3
./out/cave02/1,UNI,7.16,3
./out/cave02/10,SHAP,5.09,4
./out/cave02/10,IG,0.97,4
./out/cave02/10,UNI,1.69,4
./out/cave02/19,SHAP,0.93,2
./out/cave02/19,IG,0.78,2
./out/cave02/19,UNI,1.54,2
./out/cave02/26,SHAP,0.89,2
./out/cave02/26,IG,0.78,2
./out/cave02/26,UNI,0.89,2
./out/cave02/8,SHAP,0.98,2
./out/cave02/8,IG,0.79,2
./out/cave02/8,UNI,1.22,2
./out/cave02/21,SHAP,0.79,1
./out/cave02/21,IG,0.8,1
./out/cave02/21,UNI,0.91,1
./out/cave02/75,SHAP,2.59,6
./out/cave02/75,IG,2.11,6
./out/cave02/75,UNI,3.38,6
./out/cave02/81,SHAP,1.0,3
./out/cave02/81,IG,1.35,3
./out/cave02/81,UNI,1.59,3
./out/cave02/86,SHAP,0.9,1
./out/cave02/86,IG,0.81,1
./out/cave02/86,UNI,1.1,1
./out/cave02/72,SHAP,29.56,10
./out/cave02/72,IG,26.69,10
./out/cave02/72,UNI,36.75,10
./out/cave02/44,SHAP,1.15,3
./out/cave02/44,IG,0.92,3
./out/cave02/44,UNI,1.61,3
./out/cave02/43,SHAP,0.9,3
./out/cave02/43,IG,0.81,3
./out/cave02/43,UNI,1.05,3
./out/cave02/88,SHAP,0.92,5
./out/cave02/88,IG,0.81,3
./out/cave02/88,UNI,1.3,3
./out/cave02/38,SHAP,0.9,3
./out/cave02/38,IG,0.8,3
./out/cave02/38,UNI,1.32,3
./out/cave02/36,SHAP,3.12,4
./out/cave02/36,IG,2.09,4
./out/cave02/36,UNI,2.54,4
./out/cave02/31,SHAP,0.79,2
./out/cave02/31,IG,0.78,2
./out/cave02/31,UNI,0.88,2
./out/cave02/91,SHAP,1.21,3
./out/cave02/91,IG,0.84,3
./out/cave02/91,UNI,1.16,3
./out/cave02/65,SHAP,0.89,5
./out/cave02/65,IG,0.84,5
./out/cave02/65,UNI,1.28,5
./out/cave02/62,SHAP,0.94,5
./out/cave02/62,IG,0.84,5
./out/cave02/62,UNI,1.27,5
./out/cave02/96,SHAP,1.03,5
./out/cave02/96,IG,0.84,2
./out/cave02/96,UNI,1.59,2
./out/cave02/100,SHAP,1.0,4
./out/cave02/100,IG,3.46,4
./out/cave02/100,UNI,7.29,4
./out/cave02/54,SHAP,1.01,2
./out/cave02/54,IG,0.89,2
./out/cave02/54,UNI,1.34,2
./out/cave02/98,SHAP,0.94,1
./out/cave02/98,IG,0.78,1
./out/cave02/98,UNI,0.92,1
./out/cave02/53,SHAP,0.88,1
./out/cave02/53,IG,0.78,1
./out/cave02/53,UNI,0.9,1
./out/cave02/30,SHAP,1.17,2
./out/cave02/30,IG,0.81,2
./out/cave02/30,UNI,1.23,2
./out/cave02/37,SHAP,0.87,1
./out/cave02/37,IG,0.81,1
./out/cave02/37,UNI,1.23,1
./out/cave02/39,SHAP,1.0,2
./out/cave02/39,IG,0.81,2
./out/cave02/39,UNI,0.94,2
./out/cave02/99,SHAP,1.14,5
./out/cave02/99,IG,6.16,5
./out/cave02/99,UNI,4.1,5
./out/cave02/52,SHAP,0.83,2
./out/cave02/52,IG,0.88,2
./out/cave02/52,UNI,1.46,2
./out/cave02/55,SHAP,0.91,4
./out/cave02/55,IG,0.79,1
./out/cave02/55,UNI,1.27,1
./out/cave02/97,SHAP,1.0,3
./out/cave02/97,IG,1.1,3
./out/cave02/97,UNI,1.12,3
./out/cave02/63,SHAP,0.86,1
./out/cave02/63,IG,0.84,1
./out/cave02/63,UNI,0.96,1
./out/cave02/64,SHAP,4.21,5
./out/cave02/64,IG,1.13,5
./out/cave02/64,UNI,1.91,5
./out/cave02/90,SHAP,0.93,3
./out/cave02/90,IG,0.84,3
./out/cave02/90,UNI,0.99,3
./out/cave02/46,SHAP,5.34,4
./out/cave02/46,IG,1.05,4
./out/cave02/46,UNI,2.03,4
./out/cave02/79,SHAP,5.32,6
./out/cave02/79,IG,5.03,6
./out/cave02/79,UNI,3.54,6
./out/cave02/41,SHAP,2.0,2
./out/cave02/41,IG,1.56,2
./out/cave02/41,UNI,2.51,2
./out/cave02/83,SHAP,1.33,5
./out/cave02/83,IG,1.14,5
./out/cave02/83,UNI,1.57,5
./out/cave02/77,SHAP,0.93,1
./out/cave02/77,IG,0.79,1
./out/cave02/77,UNI,0.89,1
./out/cave02/48,SHAP,0.85,1
./out/cave02/48,IG,0.78,1
./out/cave02/48,UNI,0.93,1
./out/cave02/70,SHAP,1.05,1
./out/cave02/70,IG,1.02,1
./out/cave02/70,UNI,1.58,1
./out/cave02/84,SHAP,2.15,6
./out/cave02/84,IG,5.29,6
./out/cave02/84,UNI,3.56,6
./out/cave02/24,SHAP,6.66,7
./out/cave02/24,IG,5.27,7
./out/cave02/24,UNI,7.25,7
./out/cave02/23,SHAP,0.85,1
./out/cave02/23,IG,0.82,1
./out/cave02/23,UNI,1.36,1
./out/cave02/4,SHAP,0.87,5
./out/cave02/4,IG,0.83,5
./out/cave02/4,UNI,1.26,5
./out/cave02/15,SHAP,0.87,2
./out/cave02/15,IG,0.78,2
./out/cave02/15,UNI,1.18,2
./out/cave02/3,SHAP,0.88,1
./out/cave02/3,IG,0.79,1
./out/cave02/3,UNI,1.22,1
./out/cave02/12,SHAP,2.36,2
./out/cave02/12,IG,1.54,2
./out/cave02/12,UNI,2.63,2
./out/cave02/85,SHAP,0.91,1
./out/cave02/85,IG,0.81,1
./out/cave02/85,UNI,0.95,1
./out/cave02/71,SHAP,0.91,1
./out/cave02/71,IG,0.8,1
./out/cave02/71,UNI,0.92,1
./out/cave02/76,SHAP,0.93,1
./out/cave02/76,IG,0.82,1
./out/cave02/76,UNI,1.09,1
./out/cave02/82,SHAP,0.86,1
./out/cave02/82,IG,0.78,1
./out/cave02/82,UNI,0.89,1
./out/cave02/49,SHAP,0.87,1
./out/cave02/49,IG,0.82,1
./out/cave02/49,UNI,1.13,1
./out/cave02/40,SHAP,2.89,7
./out/cave02/40,IG,2.33,5
./out/cave02/40,UNI,1.17,5
./out/cave02/47,SHAP,0.96,3
./out/cave02/47,IG,0.98,3
./out/cave02/47,UNI,1.29,3
./out/cave02/78,SHAP,1.05,3
./out/cave02/78,IG,0.93,3
./out/cave02/78,UNI,1.29,3
./out/cave02/2,SHAP,0.87,1
./out/cave02/2,IG,0.93,1
./out/cave02/2,UNI,1.5,1
./out/cave02/13,SHAP,0.85,1
./out/cave02/13,IG,0.86,1
./out/cave02/13,UNI,1.29,1
./out/cave02/5,SHAP,1.36,3
./out/cave02/5,IG,0.8,3
./out/cave02/5,UNI,1.21,3
./out/cave02/14,SHAP,5.31,4
./out/cave02/14,IG,1.78,4
./out/cave02/14,UNI,6.6,4
./out/cave02/22,SHAP,0.86,1
./out/cave02/22,IG,0.8,1
./out/cave02/22,UNI,1.22,1
./out/cave02/25,SHAP,1.72,4
./out/cave02/25,IG,1.77,4
./out/cave02/25,UNI,6.64,4
./out/cave1/61,SHAP,0.92,3
./out/cave1/61,IG,0.92,3
./out/cave1/61,UNI,1.06,3
./out/cave1/95,SHAP,0.92,3
./out/cave1/95,IG,1.28,3
./out/cave1/95,UNI,1.02,3
./out/cave1/59,SHAP,1.02,3
./out/cave1/59,IG,1.25,3
./out/cave1/59,UNI,1.11,3
./out/cave1/92,SHAP,0.86,1
./out/cave1/92,IG,1.05,1
./out/cave1/92,UNI,0.94,1
./out/cave1/66,SHAP,0.9,4
./out/cave1/66,IG,1.16,4
./out/cave1/66,UNI,1.0,4
./out/cave1/50,SHAP,0.84,1
./out/cave1/50,IG,1.07,1
./out/cave1/50,UNI,1.01,1
./out/cave1/68,SHAP,0.92,2
./out/cave1/68,IG,1.5,2
./out/cave1/68,UNI,1.8,2
./out/cave1/57,SHAP,0.89,3
./out/cave1/57,IG,1.17,3
./out/cave1/57,UNI,1.23,3
./out/cave1/32,SHAP,6.22,6
./out/cave1/32,IG,3.18,4
./out/cave1/32,UNI,5.33,4
./out/cave1/35,SHAP,0.86,1
./out/cave1/35,IG,1.15,1
./out/cave1/35,UNI,0.96,1
./out/cave1/69,SHAP,6.15,7
./out/cave1/69,IG,6.16,7
./out/cave1/69,UNI,4.45,7
./out/cave1/56,SHAP,2.41,7
./out/cave1/56,IG,34.41,7
./out/cave1/56,UNI,15.94,7
./out/cave1/51,SHAP,0.94,2
./out/cave1/51,IG,1.14,2
./out/cave1/51,UNI,0.96,2
./out/cave1/58,SHAP,0.86,1
./out/cave1/58,IG,1.03,1
./out/cave1/58,UNI,0.88,1
./out/cave1/67,SHAP,0.96,3
./out/cave1/67,IG,1.28,3
./out/cave1/67,UNI,1.32,3
./out/cave1/93,SHAP,28.89,7
./out/cave1/93,IG,2.34,7
./out/cave1/93,UNI,3.6,7
./out/cave1/94,SHAP,0.86,1
./out/cave1/94,IG,1.12,1
./out/cave1/94,UNI,0.92,1
./out/cave1/60,SHAP,0.88,2
./out/cave1/60,IG,1.09,2
./out/cave1/60,UNI,0.88,2
./out/cave1/34,SHAP,0.85,2
./out/cave1/34,IG,1.07,2
./out/cave1/34,UNI,1.23,2
./out/cave1/33,SHAP,0.83,1
./out/cave1/33,IG,1.07,1
./out/cave1/33,UNI,0.87,1
./out/cave1/20,SHAP,2.41,4
./out/cave1/20,IG,4.14,4
./out/cave1/20,UNI,2.59,4
./out/cave1/18,SHAP,0.81,5
./out/cave1/18,IG,1.19,5
./out/cave1/18,UNI,1.2,5
./out/cave1/27,SHAP,0.81,4
./out/cave1/27,IG,1.9,4
./out/cave1/27,UNI,1.69,4
./out/cave1/9,SHAP,0.84,5
./out/cave1/9,IG,1.14,5
./out/cave1/9,UNI,1.06,5
./out/cave1/11,SHAP,0.8,2
./out/cave1/11,IG,1.06,2
./out/cave1/11,UNI,0.93,2
./out/cave1/7,SHAP,0.8,3
./out/cave1/7,IG,1.78,3
./out/cave1/7,UNI,1.2,3
./out/cave1/29,SHAP,0.83,2
./out/cave1/29,IG,1.07,2
./out/cave1/29,UNI,0.98,2
./out/cave1/16,SHAP,0.81,3
./out/cave1/16,IG,1.09,3
./out/cave1/16,UNI,0.96,3
./out/cave1/42,SHAP,0.89,1
./out/cave1/42,IG,1.09,1
./out/cave1/42,UNI,0.95,1
./out/cave1/89,SHAP,0.79,2
./out/cave1/89,IG,1.05,2
./out/cave1/89,UNI,0.84,2
./out/cave1/45,SHAP,5.12,1
./out/cave1/45,IG,1.07,1
./out/cave1/45,UNI,1.33,1
./out/cave1/73,SHAP,0.9,1
./out/cave1/73,IG,1.04,1
./out/cave1/73,UNI,0.9,1
./out/cave1/87,SHAP,0.88,2
./out/cave1/87,IG,1.28,2
./out/cave1/87,UNI,1.01,2
./out/cave1/80,SHAP,1.01,1
./out/cave1/80,IG,1.05,1
./out/cave1/80,UNI,2.43,1
./out/cave1/74,SHAP,0.92,2
./out/cave1/74,IG,1.11,2
./out/cave1/74,UNI,1.19,2
./out/cave1/6,SHAP,0.81,1
./out/cave1/6,IG,1.12,1
./out/cave1/6,UNI,0.92,1
./out/cave1/28,SHAP,0.79,1
./out/cave1/28,IG,1.17,1
./out/cave1/28,UNI,1.06,1
./out/cave1/17,SHAP,2.72,5
./out/cave1/17,IG,1.66,5
./out/cave1/17,UNI,1.66,5
./out/cave1/1,SHAP,0.8,1
./out/cave1/1,IG,1.11,1
./out/cave1/1,UNI,0.74,1
./out/cave1/10,SHAP,5.85,7
./out/cave1/10,IG,8.18,7
./out/cave1/10,UNI,8.44,7
./out/cave1/19,SHAP,0.86,3
./out/cave1/19,IG,1.19,3
./out/cave1/19,UNI,1.01,3
./out/cave1/26,SHAP,0.8,1
./out/cave1/26,IG,1.08,1
./out/cave1/26,UNI,1.1,1
./out/cave1/8,SHAP,0.79,1
./out/cave1/8,IG,1.1,1
./out/cave1/8,UNI,0.94,1
./out/cave1/21,SHAP,0.88,3
./out/cave1/21,IG,1.32,3
./out/cave1/21,UNI,1.08,3
./out/cave1/75,SHAP,0.79,1
./out/cave1/75,IG,1.14,1
./out/cave1/75,UNI,0.86,1
./out/cave1/81,SHAP,7.72,7
./out/cave1/81,IG,7.19,7
./out/cave1/81,UNI,7.52,7
./out/cave1/86,SHAP,0.81,1
./out/cave1/86,IG,1.1,1
./out/cave1/86,UNI,0.91,1
./out/cave1/72,SHAP,0.8,2
./out/cave1/72,IG,0.92,2
./out/cave1/72,UNI,1.22,2
./out/cave1/44,SHAP,0.88,4
./out/cave1/44,IG,1.38,4
./out/cave1/44,UNI,1.32,4
./out/cave1/43,SHAP,1.39,4
./out/cave1/43,IG,3.27,4
./out/cave1/43,UNI,1.75,4
./out/cave1/88,SHAP,0.95,2
./out/cave1/88,IG,1.23,2
./out/cave1/88,UNI,0.95,2
./out/cave1/38,SHAP,0.87,3
./out/cave1/38,IG,1.15,3
./out/cave1/38,UNI,0.92,3
./out/cave1/36,SHAP,5.16,3
./out/cave1/36,IG,7.07,3
./out/cave1/36,UNI,7.79,3
./out/cave1/31,SHAP,0.88,2
./out/cave1/31,IG,1.07,2
./out/cave1/31,UNI,1.2,2
./out/cave1/91,SHAP,0.84,1
./out/cave1/91,IG,1.15,1
./out/cave1/91,UNI,0.97,1
./out/cave1/65,SHAP,3.56,3
./out/cave1/65,IG,1.07,3
./out/cave1/65,UNI,0.93,3
./out/cave1/62,SHAP,1.09,1
./out/cave1/62,IG,1.14,1
./out/cave1/62,UNI,0.93,1
./out/cave1/96,SHAP,1.11,3
./out/cave1/96,IG,1.11,3
./out/cave1/96,UNI,1.41,3
./out/cave1/100,SHAP,0.87,2
./out/cave1/100,IG,1.75,3
./out/cave1/100,UNI,2.04,2
./out/cave1/54,SHAP,0.81,1
./out/cave1/54,IG,0.9,1
./out/cave1/54,UNI,0.91,1
./out/cave1/98,SHAP,0.91,3
./out/cave1/98,IG,1.97,3
./out/cave1/98,UNI,1.59,3
./out/cave1/53,SHAP,4.46,4
./out/cave1/53,IG,1.43,4
./out/cave1/53,UNI,3.77,4
./out/cave1/30,SHAP,0.83,3
./out/cave1/30,IG,1.07,3
./out/cave1/30,UNI,1.05,3
./out/cave1/37,SHAP,3.46,5
./out/cave1/37,IG,7.46,5
./out/cave1/37,UNI,3.73,5
./out/cave1/39,SHAP,0.94,3
./out/cave1/39,IG,1.12,3
./out/cave1/39,UNI,1.33,3
./out/cave1/99,SHAP,0.88,1
./out/cave1/99,IG,1.1,1
./out/cave1/99,UNI,0.88,1
./out/cave1/52,SHAP,4.96,7
./out/cave1/52,IG,5.79,7
./out/cave1/52,UNI,4.04,7
./out/cave1/55,SHAP,0.87,2
./out/cave1/55,IG,1.0,2
./out/cave1/55,UNI,0.84,2
./out/cave1/97,SHAP,0.88,3
./out/cave1/97,IG,1.81,3
./out/cave1/97,UNI,1.11,3
./out/cave1/63,SHAP,0.94,2
./out/cave1/63,IG,1.08,3
./out/cave1/63,UNI,0.91,2
./out/cave1/64,SHAP,1.18,1
./out/cave1/64,IG,1.05,1
./out/cave1/64,UNI,0.92,1
./out/cave1/90,SHAP,12.53,7
./out/cave1/90,IG,5.93,7
./out/cave1/90,UNI,3.94,7
./out/cave1/46,SHAP,0.96,3
./out/cave1/46,IG,1.2,3
./out/cave1/46,UNI,0.94,3
./out/cave1/79,SHAP,1.2,1
./out/cave1/79,IG,2.0,1
./out/cave1/79,UNI,1.44,1
./out/cave1/41,SHAP,0.86,1
./out/cave1/41,IG,1.28,1
./out/cave1/41,UNI,1.09,1
./out/cave1/83,SHAP,0.82,2
./out/cave1/83,IG,1.31,2
./out/cave1/83,UNI,1.26,2
./out/cave1/77,SHAP,0.95,2
./out/cave1/77,IG,1.37,2
./out/cave1/77,UNI,1.59,2
./out/cave1/48,SHAP,0.81,1
./out/cave1/48,IG,1.02,1
./out/cave1/48,UNI,1.0,1
./out/cave1/70,SHAP,0.84,3
./out/cave1/70,IG,1.74,3
./out/cave1/70,UNI,1.22,3
./out/cave1/84,SHAP,1.57,4
./out/cave1/84,IG,1.5,4
./out/cave1/84,UNI,1.72,4
./out/cave1/24,SHAP,0.94,4
./out/cave1/24,IG,3.43,4
./out/cave1/24,UNI,1.74,4
./out/cave1/23,SHAP,0.83,3
./out/cave1/23,IG,1.08,3
./out/cave1/23,UNI,1.37,3
./out/cave1/4,SHAP,0.82,3
./out/cave1/4,IG,1.03,3
./out/cave1/4,UNI,1.11,3
./out/cave1/15,SHAP,0.82,1
./out/cave1/15,IG,1.14,1
./out/cave1/15,UNI,1.17,1
./out/cave1/3,SHAP,0.82,2
./out/cave1/3,IG,0.99,2
./out/cave1/3,UNI,0.99,2
./out/cave1/12,SHAP,0.79,2
./out/cave1/12,IG,1.1,2
./out/cave1/12,UNI,0.93,2
./out/cave1/85,SHAP,0.88,1
./out/cave1/85,IG,1.06,1
./out/cave1/85,UNI,0.86,1
./out/cave1/71,SHAP,0.8,1
./out/cave1/71,IG,0.86,1
./out/cave1/71,UNI,0.99,1
./out/cave1/76,SHAP,0.82,3
./out/cave1/76,IG,1.0,3
./out/cave1/76,UNI,0.96,3
./out/cave1/82,SHAP,0.88,1
./out/cave1/82,IG,1.13,1
